"REF_DATE","GEO","DGUID","Standard Classification of Goods (SCG)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1992-08","Canada","","Urea, all grades","Tonnes","288","units ","0","v39271","1.18","205882","","","","0"
"1992-08","Canada","","Phosphoric acid, wet process","Tonnes","288","units ","0","v39272","1.19","","x","","","0"
"1992-08","Canada","","Butadiene","Tonnes","288","units ","0","v39274","1.20","13187","","","","0"
"1992-08","Canada","","Butylene","Tonnes","288","units ","0","v39275","1.21","16739","","","","0"
"1992-08","Canada","","Propylene, as propylene in all grades","Tonnes","288","units ","0","v39276","1.22","65955","","","","0"
"1992-08","Canada","","Toluene","Tonnes","288","units ","0","v39277","1.23","32149","","","","0"
"1992-08","Canada","","Xylene","Tonnes","288","units ","0","v39278","1.24","33008","","","","0"
"1992-08","Canada","","Methyl alcohol (methanol)","Tonnes","288","units ","0","v39279","1.25","179599","","","","0"
"1992-08","Canada","","Nitric acid, 100 %","Tonnes","288","units ","0","v39281","1.26","72202","","","","0"
"1992-09","Canada","","Hydrochloric (muriatic) acid, 100%","Tonnes","288","units ","0","v39269","1.1","13503","","","","0"
"1992-09","Canada","","Sulphuric acid, all grades, including oleum, as 100%","Tonnes","288","units ","0","v39273","1.2","234602","","","","0"
"1992-09","Canada","","Ammonia, anhydrous, 100%","Tonnes","288","units ","0","v39284","1.3","291517","","","","0"
"1992-09","Canada","","Ammonium nitrate, all grades","Tonnes","288","units ","0","v39288","1.4","85120","","","","0"
"1992-09","Canada","","Ammonium phosphate, all grades","Tonnes","288","units ","0","v39290","1.5","","x","","","0"
"1992-09","Canada","","Benzene","Tonnes","288","units ","0","v39292","1.6","58040","","","","0"
"1992-09","Canada","","Chlorine","Tonnes","288","units ","0","v39233","1.7","","x","","","0"
"1992-09","Canada","","Ethylene","Tonnes","288","units ","0","v39242","1.8","208432","","","","0"
"1992-09","Canada","","Formaldehyde, 100% solids basis","Tonnes","288","units ","0","v39251","1.9","","x","","","0"
"1992-09","Canada","","Sodium chlorate","Tonnes","288","units ","0","v39262","1.10","67055","","","","0"
"1992-09","Canada","","Sodium hydroxide (caustic soda), as 100% NaOH","Tonnes","288","units ","0","v39263","1.11","","x","","","0"
"1992-09","Canada","","Polyethylene, total","Tonnes","288","units ","0","v39264","1.12","130056","","","","0"
"1992-09","Canada","","Polyethylene, low and linear low density","Tonnes","288","units ","0","v39265","1.13","82288","","","","0"
"1992-09","Canada","","Polyethylene, high density","Tonnes","288","units ","0","v39266","1.14","47768","","","","0"
"1992-09","Canada","","Polystyrene and acrylonitrile-butadiene-styrene (abs)","Tonnes","288","units ","0","v39267","1.15","12509","","","","0"
"1992-09","Canada","","Polyvinyl chloride","Tonnes","288","units ","0","v39268","1.16","32467","","","","0"
"1992-09","Canada","","Polyesters, unsaturated","Tonnes","288","units ","0","v39270","1.17","3773","","","","0"
"1992-09","Canada","","Urea, all grades","Tonnes","288","units ","0","v39271","1.18","179283","","","","0"
"1992-09","Canada","","Phosphoric acid, wet process","Tonnes","288","units ","0","v39272","1.19","","x","","","0"
"1992-09","Canada","","Butadiene","Tonnes","288","units ","0","v39274","1.20","14445","","","","0"
"1992-09","Canada","","Butylene","Tonnes","288","units ","0","v39275","1.21","16006","","","","0"
"1992-09","Canada","","Propylene, as propylene in all grades","Tonnes","288","units ","0","v39276","1.22","59670","","","","0"
"1992-09","Canada","","Toluene","Tonnes","288","units ","0","v39277","1.23","30291","","","","0"
"1992-09","Canada","","Xylene","Tonnes","288","units ","0","v39278","1.24","22812","","","","0"
"1992-09","Canada","","Methyl alcohol (methanol)","Tonnes","288","units ","0","v39279","1.25","166893","","","","0"
"1992-09","Canada","","Nitric acid, 100 %","Tonnes","288","units ","0","v39281","1.26","76652","","","","0"
"1992-10","Canada","","Hydrochloric (muriatic) acid, 100%","Tonnes","288","units ","0","v39269","1.1","12814","","","","0"
"1992-10","Canada","","Sulphuric acid, all grades, including oleum, as 100%","Tonnes","288","units ","0","v39273","1.2","300635","","","","0"
"1992-10","Canada","","Ammonia, anhydrous, 100%","Tonnes","288","units ","0","v39284","1.3","344629","","","","0"
"1992-10","Canada","","Ammonium nitrate, all grades","Tonnes","288","units ","0","v39288","1.4","81669","","","","0"
"1992-10","Canada","","Ammonium phosphate, all grades","Tonnes","288","units ","0","v39290","1.5","","x","","","0"
"1992-10","Canada","","Benzene","Tonnes","288","units ","0","v39292","1.6","52766","","","","0"
"1992-10","Canada","","Chlorine","Tonnes","288","units ","0","v39233","1.7","101095","","","","0"
"1992-10","Canada","","Ethylene","Tonnes","288","units ","0","v39242","1.8","224479","","","","0"
"1992-10","Canada","","Formaldehyde, 100% solids basis","Tonnes","288","units ","0","v39251","1.9","","x","","","0"
"1992-10","Canada","","Sodium chlorate","Tonnes","288","units ","0","v39262","1.10","64663","","","","0"
"1992-10","Canada","","Sodium hydroxide (caustic soda), as 100% NaOH","Tonnes","288","units ","0","v39263","1.11","105104","","","","0"
"1992-10","Canada","","Polyethylene, total","Tonnes","288","units ","0","v39264","1.12","143224","","","","0"
"1992-10","Canada","","Polyethylene, low and linear low density","Tonnes","288","units ","0","v39265","1.13","86858","","","","0"
"1992-10","Canada","","Polyethylene, high density","Tonnes","288","units ","0","v39266","1.14","53572","","","","0"
"1992-10","Canada","","Polystyrene and acrylonitrile-butadiene-styrene (abs)","Tonnes","288","units ","0","v39267","1.15","12034","","","","0"
"1992-10","Canada","","Polyvinyl chloride","Tonnes","288","units ","0","v39268","1.16","29929","","","","0"
"1992-10","Canada","","Polyesters, unsaturated","Tonnes","288","units ","0","v39270","1.17","3287","","","","0"
"1992-10","Canada","","Urea, all grades","Tonnes","288","units ","0","v39271","1.18","207394","","","","0"
"1992-10","Canada","","Phosphoric acid, wet process","Tonnes","288","units ","0","v39272","1.19","","x","","","0"
"1992-10","Canada","","Butadiene","Tonnes","288","units ","0","v39274","1.20","17076","","","","0"
"1992-10","Canada","","Butylene","Tonnes","288","units ","0","v39275","1.21","14525","","","","0"
"1992-10","Canada","","Propylene, as propylene in all grades","Tonnes","288","units ","0","v39276","1.22","66640","","","","0"
"1992-10","Canada","","Toluene","Tonnes","288","units ","0","v39277","1.23","26106","","","","0"
"1992-10","Canada","","Xylene","Tonnes","288","units ","0","v39278","1.24","20735","","","","0"
"1992-10","Canada","","Methyl alcohol (methanol)","Tonnes","288","units ","0","v39279","1.25","203680","","","","0"
"1992-10","Canada","","Nitric acid, 100 %","Tonnes","288","units ","0","v39281","1.26","73032","","","","0"
"1992-11","Canada","","Hydrochloric (muriatic) acid, 100%","Tonnes","288","units ","0","v39269","1.1","13013","","","","0"
"1992-11","Canada","","Sulphuric acid, all grades, including oleum, as 100%","Tonnes","288","units ","0","v39273","1.2","265320","","","","0"
"1992-11","Canada","","Ammonia, anhydrous, 100%","Tonnes","288","units ","0","v39284","1.3","332961","","","","0"
"1992-11","Canada","","Ammonium nitrate, all grades","Tonnes","288","units ","0","v39288","1.4","72694","","","","0"
"1992-11","Canada","","Ammonium phosphate, all grades","Tonnes","288","units ","0","v39290","1.5","57912","","","","0"
"1992-11","Canada","","Benzene","Tonnes","288","units ","0","v39292","1.6","51536","","","","0"
"1992-11","Canada","","Chlorine","Tonnes","288","units ","0","v39233","1.7","111832","","","","0"
"1992-11","Canada","","Ethylene","Tonnes","288","units ","0","v39242","1.8","220201","","","","0"
"1992-11","Canada","","Formaldehyde, 100% solids basis","Tonnes","288","units ","0","v39251","1.9","","x","","","0"
"1992-11","Canada","","Sodium chlorate","Tonnes","288","units ","0","v39262","1.10","64014","","","","0"
"1992-11","Canada","","Sodium hydroxide (caustic soda), as 100% NaOH","Tonnes","288","units ","0","v39263","1.11","117846","","","","0"
"1992-11","Canada","","Polyethylene, total","Tonnes","288","units ","0","v39264","1.12","138218","","","","0"
"1992-11","Canada","","Polyethylene, low and linear low density","Tonnes","288","units ","0","v39265","1.13","80321","","","","0"
"1992-11","Canada","","Polyethylene, high density","Tonnes","288","units ","0","v39266","1.14","57897","","","","0"
"1992-11","Canada","","Polystyrene and acrylonitrile-butadiene-styrene (abs)","Tonnes","288","units ","0","v39267","1.15","13271","","","","0"
"1992-11","Canada","","Polyvinyl chloride","Tonnes","288","units ","0","v39268","1.16","34250","","","","0"
"1992-11","Canada","","Polyesters, unsaturated","Tonnes","288","units ","0","v39270","1.17","3353","","","","0"
"1992-11","Canada","","Urea, all grades","Tonnes","288","units ","0","v39271","1.18","230478","","","","0"
"1992-11","Canada","","Phosphoric acid, wet process","Tonnes","288","units ","0","v39272","1.19","","x","","","0"
"1992-11","Canada","","Butadiene","Tonnes","288","units ","0","v39274","1.20","14931","","","","0"
"1992-11","Canada","","Butylene","Tonnes","288","units ","0","v39275","1.21","15935","","","","0"
"1992-11","Canada","","Propylene, as propylene in all grades","Tonnes","288","units ","0","v39276","1.22","66573","","","","0"
"1992-11","Canada","","Toluene","Tonnes","288","units ","0","v39277","1.23","28542","","","","0"
"1992-11","Canada","","Xylene","Tonnes","288","units ","0","v39278","1.24","","x","","","0"
"1992-11","Canada","","Methyl alcohol (methanol)","Tonnes","288","units ","0","v39279","1.25","197517","","","","0"
"1992-11","Canada","","Nitric acid, 100 %","Tonnes","288","units ","0","v39281","1.26","66657","","","","0"
"1992-12","Canada","","Hydrochloric (muriatic) acid, 100%","Tonnes","288","units ","0","v39269","1.1","13248","","","","0"
"1992-12","Canada","","Sulphuric acid, all grades, including oleum, as 100%","Tonnes","288","units ","0","v39273","1.2","260336","","","","0"
"1992-12","Canada","","Ammonia, anhydrous, 100%","Tonnes","288","units ","0","v39284","1.3","351920","","","","0"
"1992-12","Canada","","Ammonium nitrate, all grades","Tonnes","288","units ","0","v39288","1.4","85957","","","","0"
"1992-12","Canada","","Ammonium phosphate, all grades","Tonnes","288","units ","0","v39290","1.5","","x","","","0"
"1992-12","Canada","","Benzene","Tonnes","288","units ","0","v39292","1.6","60825","","","","0"
"1992-12","Canada","","Chlorine","Tonnes","288","units ","0","v39233","1.7","110562","","","","0"
"1992-12","Canada","","Ethylene","Tonnes","288","units ","0","v39242","1.8","214575","","","","0"
"1992-12","Canada","","Formaldehyde, 100% solids basis","Tonnes","288","units ","0","v39251","1.9","","x","","","0"
"1992-12","Canada","","Sodium chlorate","Tonnes","288","units ","0","v39262","1.10","64266","","","","0"
"1992-12","Canada","","Sodium hydroxide (caustic soda), as 100% NaOH","Tonnes","288","units ","0","v39263","1.11","114398","","","","0"
"1992-12","Canada","","Polyethylene, total","Tonnes","288","units ","0","v39264","1.12","140120","","","","0"
"1992-12","Canada","","Polyethylene, low and linear low density","Tonnes","288","units ","0","v39265","1.13","91198","","","","0"
"1992-12","Canada","","Polyethylene, high density","Tonnes","288","units ","0","v39266","1.14","48922","","","","0"
"1992-12","Canada","","Polystyrene and acrylonitrile-butadiene-styrene (abs)","Tonnes","288","units ","0","v39267","1.15","12352","","","","0"
"1992-12","Canada","","Polyvinyl chloride","Tonnes","288","units ","0","v39268","1.16","26634","","","","0"
"1992-12","Canada","","Polyesters, unsaturated","Tonnes","288","units ","0","v39270","1.17","2767","","","","0"
"1992-12","Canada","","Urea, all grades","Tonnes","288","units ","0","v39271","1.18","241866","","","","0"
"1992-12","Canada","","Phosphoric acid, wet process","Tonnes","288","units ","0","v39272","1.19","","x","","","0"
"1992-12","Canada","","Butadiene","Tonnes","288","units ","0","v39274","1.20","14848","","","","0"
"1992-12","Canada","","Butylene","Tonnes","288","units ","0","v39275","1.21","","x","","","0"
"1992-12","Canada","","Propylene, as propylene in all grades","Tonnes","288","units ","0","v39276","1.22","63033","","","","0"
"1992-12","Canada","","Toluene","Tonnes","288","units ","0","v39277","1.23","28396","","","","0"
"1992-12","Canada","","Xylene","Tonnes","288","units ","0","v39278","1.24","","x","","","0"
"1992-12","Canada","","Methyl alcohol (methanol)","Tonnes","288","units ","0","v39279","1.25","176661","","","","0"
"1992-12","Canada","","Nitric acid, 100 %","Tonnes","288","units ","0","v39281","1.26","77016","","","","0"
"1993-01","Canada","","Hydrochloric (muriatic) acid, 100%","Tonnes","288","units ","0","v39269","1.1","12091","","","","0"
"1993-01","Canada","","Sulphuric acid, all grades, including oleum, as 100%","Tonnes","288","units ","0","v39273","1.2","279114","","","","0"
"1993-01","Canada","","Ammonia, anhydrous, 100%","Tonnes","288","units ","0","v39284","1.3","342855","","","","0"
"1993-01","Canada","","Ammonium nitrate, all grades","Tonnes","288","units ","0","v39288","1.4","78044","","","","0"
"1993-01","Canada","","Ammonium phosphate, all grades","Tonnes","288","units ","0","v39290","1.5","","x","","","0"
"1993-01","Canada","","Benzene","Tonnes","288","units ","0","v39292","1.6","64668","","","","0"
"1993-01","Canada","","Chlorine","Tonnes","288","units ","0","v39233","1.7","101506","","","","0"
"1993-01","Canada","","Ethylene","Tonnes","288","units ","0","v39242","1.8","219947","","","","0"
"1993-01","Canada","","Formaldehyde, 100% solids basis","Tonnes","288","units ","0","v39251","1.9","","x","","","0"
"1993-01","Canada","","Sodium chlorate","Tonnes","288","units ","0","v39262","1.10","63756","","","","0"
"1993-01","Canada","","Sodium hydroxide (caustic soda), as 100% NaOH","Tonnes","288","units ","0","v39263","1.11","106474","","","","0"
"1993-01","Canada","","Polyethylene, total","Tonnes","288","units ","0","v39264","1.12","141424","","","","0"
"1993-01","Canada","","Polyethylene, low and linear low density","Tonnes","288","units ","0","v39265","1.13","93857","","","","0"
"1993-01","Canada","","Polyethylene, high density","Tonnes","288","units ","0","v39266","1.14","47567","","","","0"
"1993-01","Canada","","Polystyrene and acrylonitrile-butadiene-styrene (abs)","Tonnes","288","units ","0","v39267","1.15","12646","","","","0"
"1993-01","Canada","","Polyvinyl chloride","Tonnes","288","units ","0","v39268","1.16","35777","","","","0"
"1993-01","Canada","","Polyesters, unsaturated","Tonnes","288","units ","0","v39270","1.17","2748","","","","0"
"1993-01","Canada","","Urea, all grades","Tonnes","288","units ","0","v39271","1.18","251448","","","","0"
"1993-01","Canada","","Phosphoric acid, wet process","Tonnes","288","units ","0","v39272","1.19","","x","","","0"
"1993-01","Canada","","Butadiene","Tonnes","288","units ","0","v39274","1.20","14366","","","","0"
"1993-01","Canada","","Butylene","Tonnes","288","units ","0","v39275","1.21","","x","","","0"
"1993-01","Canada","","Propylene, as propylene in all grades","Tonnes","288","units ","0","v39276","1.22","66206","","","","0"
"1993-01","Canada","","Toluene","Tonnes","288","units ","0","v39277","1.23","28508","","","","0"
"1993-01","Canada","","Xylene","Tonnes","288","units ","0","v39278","1.24","29720","","","","0"
"1993-01","Canada","","Methyl alcohol (methanol)","Tonnes","288","units ","0","v39279","1.25","183018","","","","0"
